Year,Appendix,Taxon,Class,Order,Family,Genus,Importer,Importer reported quantity,Term,Unit,Purpose,Source
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,1,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,1,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,1,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,1,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,1,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,HK,1,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,1,live,Number of specimens,T,C
2020,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,1,live,Number of specimens,T,C
2020,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,1,live,Number of specimens,T,C
2020,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,1,live,Number of specimens,T,C
2020,II,Cacatua tenuirostris,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,1,bodies,Number of specimens,T,C
2020,II,Cacatua tenuirostris,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,1,live,Number of specimens,T,C
2020,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,2,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,2,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,SG,2,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,TT,2,live,,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,2,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,2,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,2,live,,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,2,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,2,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,SG,2,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,2,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,AT,2,live,,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,2,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,HK,2,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,2,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,2,eggs (live),Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,2,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,SG,2,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,SG,2,live,Number of specimens,T,C
2020,II,Cacatua tenuirostris,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,2,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,3,live,Number of specimens,T,D
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,HK,3,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,3,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,3,live,,T,W
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,3,eggs (live),Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,4,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,4,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,4,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,4,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,4,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,4,live,Number of specimens,T,C
2020,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,4,live,Number of specimens,T,C
2020,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,4,live,,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,5,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,5,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,IR,6,live,,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,6,eggs (live),Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,6,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,KR,6,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,6,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,7,live,,T,C
2020,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,7,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,8,live,,T,C
2020,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,8,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,10,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,10,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,10,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,10,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,14,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,15,live,,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,15,live,Number of specimens,T,C
2020,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,17,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,20,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,TH,20,live,,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,22,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,25,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,25,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,27,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,SA,30,live,Number of specimens,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,SA,30,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,30,live,Number of specimens,T,C
2020,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,SA,30,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,32,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,36,live,Number of specimens,T,C
2020,II,Cacatua ophthalmica,Aves,Psittaciformes,Cacatuidae,Cacatua,ZA,42,live,,T,C
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,SA,50,live,Number of specimens,T,W
2020,II,Cacatua ducorpsii,Aves,Psittaciformes,Cacatuidae,Cacatua,UZ,50,live,,T,W
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,52,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,BH,58,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,ID,60,live,,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,SA,60,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,70,live,Number of specimens,T,C
2020,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,91,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,100,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,100,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,100,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,110,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,140,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,140,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,ID,160,live,,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,184,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,270,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,290,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,540,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,620,live,Number of specimens,T,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,BD,635,live,Number of specimens,T,C
2020,II,Cacatua galerita,Aves,Psittaciformes,Cacatuidae,Cacatua,IM,1,live,Number of specimens,Z,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,AE,2,live,Number of specimens,Z,C
2020,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,IL,14,live,,Unspecified,
2020,II,Cacatuidae hybrid spp.,Aves,Psittaciformes,Cacatuidae,Cacatuidae hybrid,CY,1,live,,P,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,AE,2,live,Number of specimens,B,C
2020,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,AE,2,live,Number of specimens,B,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,PH,4,live,,B,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,DE,1,feathers,,P,C
2020,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,DE,2,feathers,,P,C
2020,II,Calyptorhynchus lathami,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,DE,3,feathers,,P,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,TH,4,live,,P,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,JP,1,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,SG,1,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,AE,2,live,Number of specimens,T,C
2020,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,4,live,Number of specimens,T,C
2020,II,Calyptorhynchus baudinii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,10,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,20,live,Number of specimens,T,C
2020,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,24,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,30,live,Number of specimens,T,C
2020,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,40,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,60,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,60,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,70,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,BD,80,live,Number of specimens,T,C
2020,II,Calyptorhynchus banksii,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,IL,10,live,,Unspecified,
2021,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,LK,2,live,Number of specimens,B,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,LK,4,live,Number of specimens,B,C
2021,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,LK,15,live,Number of specimens,B,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,1,live,Number of specimens,P,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,NL,1,live,,P,F
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,3,live,Number of specimens,P,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,1,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,1,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,BH,1,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,2,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,DE,2,live,,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,SG,2,live,Number of specimens,T,C
2021,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,TN,2,live,,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,JP,4,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,JP,4,live,Number of specimens,T,F
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,MY,4,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,SG,4,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,5,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,HK,5,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,JP,5,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,KR,5,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,IR,7,live,,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,KR,8,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,SG,8,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,JP,16,eggs (live),Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,TH,26,live,,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,BD,30,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,SA,30,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,BD,40,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,JP,40,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,63,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,JP,69,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,QA,115,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,OM,120,live,,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,AE,230,live,Number of specimens,T,C
2020,II,Eolophus roseicapilla,Aves,Psittaciformes,Cacatuidae,Eolophus,BH,293,live,Number of specimens,T,C
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,ID,14,live,,N,C
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,PT,1,live,,P,F
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,QA,1,live,Number of specimens,P,D
2021,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,1,live,Number of specimens,P,F
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,QA,2,live,Number of specimens,P,C
2021,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CZ,3,live,,P,C
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,AE,5,live,Number of specimens,P,C
2021,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,1,live,Number of specimens,T,C
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,DE,7,live,,T,C
2020,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CY,12,live,,Z,C
2020,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,BE,1,hair,Number of specimens,Q,O
2020,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,DE,144,specimens,,S,W
2020,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,1,garments,,T,W
2020,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,HK,2,garments,Number of specimens,T,C
2020,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,KR,13,cloth,Number of specimens,T,W
2020,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,AE,26,cloth,g,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,BE,1,hair,Number of specimens,Q,O
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,180,specimens,,S,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,0.002,cloth,g,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,0.027,cloth,m2,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,0.114,cloth,kg,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,0.324,skin pieces,m2,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,0.3618,hair,kg,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,AE,0.41,hair,g,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,AE,0.41,hair,g,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,0.41,cloth,Number of specimens,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,0.919,hair,kg,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,AE,1,cloth,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CN,1,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CN,1,derivatives,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,FR,1,garments,Number of specimens,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,1,cloth,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,1,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IE,1,hair,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,1,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,1,garments,,T,R
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,1,leather products (small),,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,1,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,1,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,1,cloth,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,1,garments,Number of specimens,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,1,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,1,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,MO,1,leather products (small),Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,MO,1,leather products (small),Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,SG,1,cloth,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,TH,1,cloth,,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,TH,1,cloth,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,TR,1,garments,,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,TR,1,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,VN,1,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,1.4376,cloth,kg,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CN,2,cloth,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CN,2,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,2,hair,kg,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,2,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,2,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,2,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,2,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,2,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,2,garments,Number of specimens,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,MY,2,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,MY,2,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IN,2.5,hair,kg,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,TR,2.725,cloth,m2,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,AE,3,garments,Number of specimens,T,C
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,AE,3,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,3,cloth,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,SG,3,cloth,Number of specimens,T,W
2021,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,3,garments,Number of specimens,T,W
2021,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,TR,3,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,3.75,cloth,m2,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CN,4,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,4,garments,,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,QA,4,garments,Number of specimens,T,W
2020,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,SG,4,garments,Number of specimens,T,W
