Year,Appendix,Taxon,Class,Order,Family,Genus,Exporter,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,skins,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GL,2,skeletons,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,skins,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,VU,2,shells,,P,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,R
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,R
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,R
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,R
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,R
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,R
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,R
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ES,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,QA,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,2,live,Number of specimens,P,U
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,live,,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GY,2,live,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (large),,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,2,leather products (small),Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NL,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,PT,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,BS,2,pearl,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,BS,2,shells,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,2,leather products (small),Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GG,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,shells,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,BH,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,BH,2,carapaces,Number of specimens,P,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,HK,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KR,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,PG,2,shells,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,skins,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,rug,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,skulls,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,fur product (small),Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,skins,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,trophies,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,trophies,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,skulls,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,trophies,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,trophies,,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GL,2,skeletons,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GL,2,skulls,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,2,ivory carvings,Number of specimens,P,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,ivory carvings,Number of specimens,P,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SK,2,live,,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,TN,2,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,P,I
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KN,2.745,meat,kg,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GL,3,baleen,m,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,3,carvings,Number of specimens,P,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,3,ivory carvings,Number of specimens,P,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,3,ivory carvings,Number of specimens,P,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,3,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SA,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MA,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,3,live,Number of specimens,P,D
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,D
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SA,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MA,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,D
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,D
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,QA,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ES,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,MA,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,live,Number of specimens,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,PT,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,3,live,,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,3,live,Number of specimens,P,F
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,3,feathers,Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SK,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,3,live,,P,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,leather products (small),Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,leather products (small),Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AE,3,leather products (small),Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,3,leather products (small),Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,3,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,3,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,3,leather products (small),,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,3,leather products (small),Number of specimens,P,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,2,live,,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,2,live,,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,hair products,,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,2,garments,Number of specimens,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,2,live,,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,2,live,,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,feathers,,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,leather products (small),,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,2,garments,,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,2,live,Number of specimens,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,carvings,Number of specimens,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,leather products (small),,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,leather products (small),,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,2,skins,,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,2,live,,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,2,live,Number of specimens,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KG,2,live,,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,bodies,Number of specimens,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,BY,2,live,,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NL,2,garments,,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,2,carvings,Number of specimens,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,BE,2,jewellery,Number of specimens,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,2,tusks,Number of specimens,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,TN,2,live,,Q,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,SG,3,ivory pieces,Number of specimens,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,3,ivory carvings,Number of specimens,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,3,live,,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GB,3,garments,Number of specimens,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,3,teeth,,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,3,feathers,,Q,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KR,3,leather products (small),Number of specimens,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,3,leather products (small),Number of specimens,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,KR,3,leather products (small),Number of specimens,Q,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,specimens,,S,U
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DK,2,specimens,,S,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,GL,2,skulls,Number of specimens,S,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,PG,2,specimens,Number of specimens,S,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ZA,2,specimens,,S,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JE,2,specimens,ml,S,I
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,PG,2,specimens,Number of specimens,S,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,LK,2,hair,,S,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,TT,2,fins,cm3,S,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FI,2,specimens,,S,W
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NO,2,specimens,g,S,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CO,2,specimens,,S,
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AT,2,specimens,ml,S,O
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,specimens,Number of specimens,S,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,live,Number of specimens,S,C
2020,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,2,specimens,Number of specimens,S,F
